gvkey,sec_ajexm,sec_ajpm,sec_trfm_mean,sec_trfm_std,sec_trt1m_mean,sec_trt1m_std
111861,1.0,1.0,1.0,0.0,238.6744678086142,1546.7889214902916
111961,1.0,1.0,1.0,0.0,-13.001258101698161,26.394329780569397
112558,1.0,1.0,1.0,0.0,2.006172839506174,32.97508688854494
112968,0.6,0.6,1.1623356415254715,0.0,0.5289565506555262,23.60320531124223
114221,1.0,1.0,1.0,0.0,925.0070707070706,6790.519571608959
114378,1.0,1.0,1.0,0.0,32.14050558495003,165.41707101659338
114415,0.1524074074074074,0.1524074074074074,1.0,0.0,1.7117226230551539,29.66797865559277
114959,1.0,1.0,1.0,0.0,-2.841659627838112,40.61040744249706
115165,0.09349999999999999,0.09349999999999999,1.0,0.0,15.238711905378576,89.92941373664425
115308,0.09349999999999999,0.09349999999999999,1.0,0.0,9.168437293572268,68.20301949895631
115309,1.0,1.0,1.0,0.0,84.38271045929304,425.80536283229804
115755,1.0,1.0,1.0,0.0,37.81777780906726,233.00357715682233
116924,1.0,1.0,1.0,0.0,31.60565624851339,178.26759607314892
117114,1.0,1.0,1.0,0.0,2.783494994695774,35.568600145327956
118261,1.0,1.0,1.0,0.0,10.850092393511723,42.506526836856736
119417,1.0,1.0,1.10827751551021,0.0027093544627661637,1.1623655913978395,2.7752040336891257
119473,0.6883333333333334,0.6883333333333334,1.0,0.0,178.90758792101374,909.3421675503998
120593,1.0,1.0,1.0,0.0,22.689950936921296,90.53691403922505
120656,0.021075500000000004,0.021075500000000004,1.0,0.0,-5.324781413882236,25.079340324212527
120721,1.016296296296297,1.0166666666666673,1.2058823529411806,0.0,87.0945496990168,352.3680499981474
120877,1.1851851851851851,1.1851851851851851,2.4479154830335745,0.17694940434154685,2.1067848257988064,4.561465329231904
122200,0.334,0.334,1.0,0.0,5.272277557039729,93.89035125450607
123434,1.0,1.0,1.0,0.0,1.2040354867594683,25.128199566682653
126017,1.0,1.0,1.0,0.0,3.8461538461538463,31.069425495224685
126314,1.0,1.0,1.0,0.0,10.065431553262762,60.07198776605365
126781,1.0,1.0,1.0,0.0,9.316866491892107,80.32936699936857
127479,1.0,1.0,1.0,0.0,22.548049821585053,90.85765388888659
127539,1.0,1.0,1.0,0.0,-7.823129251700682,18.68272944878838
127644,1.0,1.0,1.0000645244547683,0.00041816626005971696,-0.5393439606498626,21.498213491287142
128580,1.0,1.0,1.0,0.0,38.4470447248225,264.31583932971046
129438,1.0,1.0,1.0,0.0,299.5444269123464,1583.5604490502672
130298,1.0,1.0,1.0,0.0,25.691601065547303,176.47200321432484
130638,1.0,1.0,3.0794825578071277,1.4461231542991801,0.3744579756959781,4.7533410719088875
132359,1.0,1.0,1.0,0.0,0.30864197530864257,23.232202390009526
133367,1.0,1.0,1.0092188150821593,0.012837051334343524,1.6143810297842218,7.3106557505780305
133428,1.0,1.0,1.0,0.0,22.222222222222232,38.49001794597507
133465,1.0,1.0,1.0,0.0,4.074074074074074,21.02320880936056
135346,1.0,1.0,1.0,0.0,43.888888888888886,177.64404692363718
137441,1.0,1.0,1.0,0.0,5.6644666493322795,50.53598288255161
137884,1.0,1.0,1.0,0.0,4.954676932500302,64.61332450409759
137945,1.0,1.0,1.0,0.0,36.92716122937014,212.62556712167728
138661,1.0,1.0,1.0,0.0,216.66666666666666,419.32485418030416
139134,1.0,1.0,1.0,0.0,36.9629838969526,139.8486444559615
139161,1.0,1.0,1.0,0.0,46.39297844309914,232.9325238605014
139704,0.172222225,0.172222225,1.0,0.0,14.887746348410994,86.46706013188191
140603,1.0,1.0,1.0,0.0,10.246159324351124,24.805530910604958
141037,1.0,1.0,1.0,0.0,13.36345817591742,84.47568495452599
141038,1.0,1.0,1.0,0.0,29.175744575674663,110.31051973712682
141467,1.0,1.0,1.0,0.0,-5.121431752229243,41.12943620206234
142024,1.0,1.0,1.0,0.0,19.04761904761907,59.153610708594464
142646,1.0,1.0,1.7835688399632819,0.07752436578341537,1.5619342179447453,19.52177054240339
142953,1.0,1.0,1.6730576938915342,0.4308116043413512,1.7449111656024845,4.028286835054647
143627,1.0,1.0,1.0,0.0,2.7887989249750587,20.318403855494026
143993,1.0,1.0,1.0958605664488017,0.04612884682503366,3.273324080810561,24.13788692820069
144040,1.0,1.0,1.0,0.0,61.308679125752285,317.92327433295355
144296,1.0,1.0,1.0,0.0,3.827160493827161,39.79195059614811
144343,1.0,1.0,1.0,0.0,2230.4694349847277,9817.19568097976
144382,1.0,1.0,1.0050738433792452,0.003531084546001744,2.190223604258347,18.54193654422567
144383,1.0,1.0,1.0242666666666695,0.0,-4.562269974904039,21.492036760869208
144435,1.0,1.0,1.1441775868158621,0.02292881703529568,0.6151761875633222,5.943861547519005
144544,1.0,1.0,1.0,0.0,0.9090909090909094,33.77766776281975
145579,1.0,1.0,1.0,0.0,0.16229898152545433,39.7420081565859
146139,1.0,1.0,1.0908639443193318,0.05519462934270982,1.1310263573300094,6.278503081358112
146204,1.0,1.0,1.0,0.0,7.007274201546629,58.49902438657531
146564,1.0,1.0,1.0,0.0,1.959116629614304,46.23416180264331
146865,1.0,1.0,1.0,0.0,1.7551740498736423,48.821673208888065
147175,2.3333333333333335,2.3333333333333335,1.6990964053381352,0.11340797246805069,2.1748931387648076,6.662210392266088
147202,1.0,1.0,1.026785951718856,0.007059924045715509,2.8426526243533186,13.115665373225436
147308,0.2965308618518518,0.2965308618518518,1.0,0.0,36.230127037228264,245.44762585253264
147396,0.7237654333333333,0.7237654333333333,1.0,0.0,6.553684097219594,51.34541992031821
147503,1.0,1.0,1.0,0.0,8.96808438475105,72.59979710326805
147708,1.0,1.0,1.2969976830455299,0.0407711215209862,1.715294833217625,7.417546104047007
147855,1.0,1.0,2.1555234613421907,0.0,4.940365978326151,10.383902077546809
147856,1.0,1.0,1.0,0.0,9.389880952380954,66.47702267665372
148411,1.0,1.0,1.0,0.0,13.139201011458082,56.58194068278352
148429,1.0,1.0,1.0,0.0,10.279697154697162,56.937060161260085
148792,1.0,1.0,1.3918894089466702,0.001755275634656931,5.901610048895598,17.095611967011063
149098,1.0,1.0,1.0,0.0,13.52922645674712,84.4660256227757
149379,1.0,1.0,1.0,0.0,-1.246431827694451,12.497324303517248
149381,1.0,1.0,1.0,0.0,6.521739130434782,48.393152751206244
149662,1.0,1.0,2.276718577829787,0.8607156238386282,1.8832171309889048,7.238072766308387
149682,1.0,1.0,1.0,0.0,24.071980125057582,107.19369866748318
149762,1.0,1.0,1.4734390928813415,0.32290222746975755,5.153595253295445,13.594308604359655
149857,0.5564444444444445,0.5564444444444445,1.0,0.0,12.596630557801491,58.58998893416148
150049,1.0,1.0,1.001190476190476,0.00532397137499864,-2.2859892279261538,9.826892977139796
150297,1.0,1.0,1.0,0.0,0.8725330210056828,39.15954199703775
150617,1.0,1.0,1.0,0.0,55.85777984771795,161.72080061170414
151098,1.0,1.0,1.0,0.0,56.985279731726585,363.285154884236
151161,1.0,1.0,1.0,0.0,0.48268028168205385,9.400786903702853
151592,0.6673333333333333,0.6673333333333333,1.0,0.0,-5.719226460350499,29.671838532429344
151595,1.0,1.0,1.0,0.0,10.958657577906013,59.641928097837855
153073,1.0,1.0,,,,
153255,1.0,1.0,1.0,0.0,7.919020715630882,57.24360493818468
153669,0.8335,0.8335,1.0,0.0,9.961168666767568,87.6749306357721
154154,0.6971153846153846,0.6971153846153846,1.0070588235294118,0.050410083025008365,-3.8704289295156205,24.16604181871588
155440,1.0,1.0,1.0,0.0,62.36247559748398,433.2738805896037
155734,1.0,1.0,1.0,0.0,22.713264857622967,137.03334829090696
157077,1.0,1.0,1.0,0.0,27.287504840214083,103.63328112031448
157458,1.0,1.0,1.0,0.0,178.7723963279519,960.109321608383
157875,1.0,1.0,1.2081584801376621,0.12102373579773983,1.4349049214701732,12.112107022172601
158133,1.0,1.0,1.0,0.0,0.08301151732214809,20.376742164866567
158220,1.0,1.0,1.0,0.0,0.0,0.0
158743,1.0,1.0,1.4267137000140389,0.08052459671914006,3.0486254613410297,7.900128315342289
160163,1.0,1.0,1.2433236259776497,0.0,-6.5801923490466825,27.53461724380924
160196,1.0,1.0,1.192,0.0,-1.2240649013674496,10.962341281031307
160362,1.0,1.0,1.0,0.0,5.864712182074539,49.77386030388628
160381,3.0,3.0,1.0609417992639527,0.021945140585552764,0.46837356542574365,8.848799384510425
160385,1.0,1.0,1.0,0.0,31.0,132.70267518026907
160477,1.0,1.0,1.0,0.0,7.636966336314031,67.55685659889967
160675,1.0,1.0,1.0,0.0,0.0,0.0
160742,1.0,1.0,1.103265349395018,0.022213851922526333,3.2277223528442147,21.571188801904146
160804,0.10166666666666667,0.10166666666666667,1.0,0.0,25.250067159775988,114.85290134231661
160917,0.3262345701851852,0.3262345701851852,1.0,0.0,7.327695659226555,69.23617282159826
162007,1.0,1.0,1.0,0.0,117.86957833832824,576.8045750731735
162203,1.0,1.0,1.0,0.0,-1.1779560240315063,39.41288308252033
162517,1.0,1.0,1.0001597954618089,0.001035592952765213,0.39834408676239424,12.283690166839069
162940,1.0,1.0,1.1579873358470893,0.04259490750710886,1.329597343046193,4.77759314367648
163105,1.0,1.0,1.0,0.0,0.0,0.0
163136,1.0,1.0,1.0,0.0,33.91658117176409,136.98309481821425
163579,1.0,1.0,1.0,0.0,17.923192188897016,120.27448141521432
163626,1.0,1.0,1.2654224429050038,0.1750387227164531,0.29575869152184353,9.58735558216145
163627,1.0,1.0,1.0358819000937922,0.0024675483864955708,0.812210649357048,14.262348257306348
163630,0.5750864203703704,0.5750864203703704,1.0,0.0,-5.5699867644242245,62.51087130846712
163865,1.0,1.0,1.0,0.0,14.660826379268565,79.01003414982752
163887,1.0,1.0,1.058548524748866,0.05524960135831436,1.4638175848528283,8.049347286196342
163983,1.0,1.0,1.0,0.0,1.5543123099158564,6.4786632906518165
164182,1.0,1.0,1.6514783456420583,0.45714189902761804,-1.0671158549115143,11.556593281993797
164275,1.0,1.0,1.0140535229774674,0.025001952591294112,2.0926187554792888,14.337210752155867
164337,1.0,1.0,1.0,0.0,-3.1051665243993827,43.34877176989336
164342,1.0,1.0,1.0,0.0,0.26854058871515624,29.62589201562239
164408,1.0,1.0,1.0,0.0,2.6068286273380177,14.469749014457959
164622,0.8111111111111111,0.8111111111111111,1.0,0.0,9.885983103708305,119.02367779951574
164674,0.7587719307894737,0.7587719307894737,1.0,0.0,8.466631693240322,93.2537904367158
164699,1.0,1.0,1.0,0.0,25.033167449834124,124.62759715731403
164700,1.0,1.0,1.0,0.0,-2.580703053290268,43.182412818125165
165124,1.0,1.0,1.0,0.0,-0.24509686604911385,14.495706790528118
165486,1.0,1.0,2.4837962962962954,4.168155105829604,3.8678425789717963,21.56508992196764
165510,1.0,1.0,1.0,0.0,-1.6885668620321186,16.623204818936024
165625,1.0,1.0,1.0,0.0,-5.441063148992648,42.27482197419733
165669,1.0,1.0,1.0,0.0,42.26433414286841,238.6166733219168
165673,1.0,1.0,1.0,0.0,10.546815871636673,56.95958300083605
165691,1.0,1.0,1.0,0.0,2.8045535874620433,15.39972310551573
165702,1.0,1.0,1.0,0.0,4.636538968798159,9.46759123881217
165786,1.0,1.0,1.0,0.0,45.333956706277085,208.16936339178793
165829,1.0,1.0,1.5587066120970212,0.3940579576857436,-0.039965985259218635,4.6817200052714645
165832,1.0,1.0,1.0,0.0,-1.5775120658628823,33.91727846344706
165920,1.0,1.0,1.0,0.0,-0.3736513884363322,29.61133410437499
165969,0.044600305740740746,0.044600305740740746,1.0,0.0,64.84770367555214,361.41449798324726
166312,1.0,1.0,1.0,0.0,-8.425571517564967,31.272332618055533
170527,1.0,1.0,1.0,0.0,2.4372687527338206,6.784132497290024
170535,1.0,1.0,1.0,0.0,1.8154708476128236,22.302519532377843
170592,5.285714285714286,5.285714285714286,1.0,0.0,43.8323248046983,130.4971750688808
170853,1.0,1.0,1.0,0.0,7.661454562879608,41.044952306297844
170898,0.7631578947368421,0.7631578947368421,1.0,0.0,42.151722493429354,105.78056296142626
170964,1.0,1.0,1.0,0.0,7.075082904830729,44.82092735049799
171043,1.0,1.0,1.0,0.0,4.118315431314001,57.4282756874224
171057,1.0,1.0,1.0,0.0,-1.7638964917591478,15.796032811071488
174306,1.0,1.0,1.0,0.0,-3.378980104880901,15.049458229734878
174886,1.0,1.0,1.0,0.0,26.852142011528688,195.98766086835832
175129,1.0,1.0,1.0,0.0,13.67432370484458,114.4420791144632
175269,1.0,1.0,1.0,0.0,-0.2855011091869761,27.651054073286126
175399,1.0,1.0,1.00018325087044,0.000317399818133339,16.244713056700316,27.993747164499414
