gvkey,tic,curncd,ceoso,cfoso,currtr,src,auop,acominc,acominc_std,act,act_std,ao,ao_std,aoloch,aoloch_std,aqc,aqc_std,at,at_std,bkvlps,bkvlps_std,caps,caps_std,capx,capx_std,ceq,ceq_std,ceqt,ceqt_std,ch,ch_std,chech,chech_std,ci,ci_std,cibegni,cibegni_std,cogs,cogs_std,cshpri,cshpri_std,dcpstk,dcpstk_std,defrev,defrev_std,dilavx,dilavx_std,dlc,dlc_std,dltr,dltr_std,dltt,dltt_std,dp,dp_std,dpact,dpact_std,dvc,dvc_std,dvt,dvt_std,ebit,ebit_std,epsfi,epsfi_std,epsfx,epsfx_std,epspi,epspi_std,esopct,esopct_std,esubc,esubc_std,fincf,fincf_std,fopo,fopo_std,fyear,fyear_std,gdwl,gdwl_std,gp,gp_std,icapt,icapt_std,intan,intan_std,intpn,intpn_std,invch,invch_std,invt,invt_std,ivncf,ivncf_std,lct,lct_std,lse,lse_std,lt,lt_std,mii,mii_std,msa,msa_std,ni,ni_std,nopi,nopi_std,np,np_std,oancf,oancf_std,opeps,opeps_std,pi,pi_std,pnca,pnca_std,ppegt,ppegt_std,prca,prca_std,pstk,pstk_std,re,re_std,rect,rect_std,revt,revt_std,seq,seq_std,siv,siv_std,spce,spce_std,sppiv,sppiv_std,sstk,sstk_std,teq,teq_std,tot_tax,tot_tax_std,tstk,tstk_std,wcap,wcap_std,xacc,xacc_std,xint,xint_std,xopr,xopr_std,xsga,xsga_std,rest_count,rest_sum_diff,rest_count_of_diffs,rest_a_sum_diff,rest_a_count_of_diffs
183998,STEV,USD,Y,Y,1.0,5,4.0,2011.5,0.0,0.40049999999999997,0.014499999999999999,-0.023999999999999994,-0.0015,1.2005,-0.0031,3.1174999999999997,0.004,-0.1625,-0.9430000000000001,0.2205,0.2125,-2.287,-2.287,1.622,53.5925,0.0,-2.1799999999999997,0.5289999999999999,0.0,0.0,0.0425,0.0005,0.0,0.0,-2.1415,-0.04,-0.04,-0.04,0.0,0.0,1.3725,0.6685,0.0,-0.5375000000000001,-0.2695,0.7805,0.0,0.0,0.0,-0.005,1.2275,1.2005,1.47,-0.107,0.0,-2.1799999999999997,-0.0375,0.5289999999999999,-1.155,-0.04,-2.287,0.0,0.0055,0.0,0.0,-3.341,0.079,1.0845,-0.1625,0.0,-2.1799999999999997,0.0,0.4965,-0.2695,0.0,-0.8270000000000001,0.0315,0.108,3.1835000000000004,1.5615,0.0,0.0,0.7071067811865476,0.0,0.304763022691402,0.0007071067811865482,0.2262741699796952,0.0021213203435596424,1.40502117421767,0.014707821048680188,2.3228457761978083,0.001414213562373095,0.8874190103891172,0.209303607231218,0.28920667350529794,0.27789296500631316,0.05232590180780441,0.05232590180780441,1.2897627688842628,12.020108173390119,0.0,0.2036467529817254,0.2418305191657992,0.0,0.0,0.05868986283848345,0.0007071067811865475,,,0.11525840533340742,0.014142135623730954,0.014142135623730954,0.014142135623730954,0.0,0.0,0.1025304832720494,0.5084097756731276,0.0,0.2425376259469859,0.7360981592151961,1.0967226176203353,0.0,0.0,0.0,0.0,0.3259762261269986,1.40502117421767,0.6689230150024741,0.15132085117392116,0.0,0.2036467529817254,0.053033008588991064,0.2418305191657992,0.17536248173426394,0.014142135623730954,0.05232590180780441,0.0,0.003535533905932738,0.0,0.0,1.4396694064958107,0.11172287142747452,1.5323003948312486,0.8874190103891172,0.0,0.2036467529817254,0.0,0.5607356774809322,0.7360981592151961,0.0,0.021213203435596444,0.014849242404917501,0.009899494936611674,1.3583521266593575,0.06858935777509509,0.0,0.0,,,,,
184259,SANW,USD,Y,Y,1.0,5,1.0,2011.5,-0.526,23.432,1.451,1.10225,2.0,34.588,3.097625,25.80575,2.14025,25.00025,19.567500000000003,7.8965,2.9452499999999997,-1.14425,-0.61825,12.78575,6.56875,0.0,-0.642,1.8757499999999998,0.023,1.16725,0.35650000000000004,0.59675,0.0,0.0,-0.841,-0.075,-0.075,-0.075,0.0,0.0,9.9555,0.359,1.208,2.6782500000000002,26.167500000000004,5.43275,0.10825000000000001,-1.5550000000000002,10.0795,-4.1930000000000005,8.265,34.588,9.58775,0.02375,0.0,-0.642,-0.06425,1.689,-2.7802499999999997,-0.0625,-1.1219999999999999,0.0,4.869,0.0,0.0,-0.8132499999999999,4.88,15.464,25.00025,0.0,-0.637,0.00775,10.3595,25.00025,0.0,15.167000000000002,,0.11666666666666665,15.9485,3.16275,-0.526,-0.3375,1.2909944487358056,1.052,19.053725322536447,1.5094557518081364,2.0876017140888408,4.0,34.14197754475664,0.8344736200144378,19.182763988799945,3.7362008667450777,16.887327563886476,7.359831723619775,3.291049427361025,5.038270164451287,2.3899061871406864,1.3939285909495747,14.359003200663572,1.4689849953851362,0.0,1.3695987246878798,3.7514999999999996,0.046000000000000006,2.3345,0.22686633362694722,0.2516166065001805,0.0,0.0,1.659520010926854,0.17291616465790582,0.17291616465790582,0.17291616465790582,0.0,0.0,10.55784834455708,0.49102274217528197,2.416,1.2623542490125346,19.199610230418745,9.760261143193524,0.17052541355078626,1.0443623253769099,10.60355960672327,7.7388851910336545,14.662840652479312,34.14197754475664,17.305868356812763,0.0475,0.0,1.3695987246878798,0.13320754483136457,3.378,2.135849928404771,0.15945218719101975,2.0423243294508016,0.0,4.191535359109675,0.0,0.0,2.3440479766136755,5.226672172616147,15.234689429062872,16.887327563886476,0.0,1.3734101111224328,0.011842719282327012,9.922761493992821,16.887327563886476,0.0,4.635265760090426,,0.10378021648336126,16.14414588429296,1.905208190723523,1.052,0.42758274053099943,4.0,0.7869999999999999,4.0,-0.07999999999999999,0.0
184312,VPCO,USD,Y,Y,1.0,5,1.0,2012.0,0.0,9.115,0.0385,-0.9125000000000001,0.0,9.1805,0.35835,7.376,0.012,5.6339999999999995,5.6339999999999995,3.373,3.107,-0.56,-0.56,14.757000000000001,36.5015,0.0,-0.56,0.2395,0.239,0.423,0.011000000000000001,0.0225,0.0,0.0,-0.663,0.015,0.015,0.015,0.0,0.0,5.689500000000001,0.2135,0.0,8.9145,6.0569999999999995,0.0,0.209,-0.5435,2.496,-0.012,3.1235,9.1805,3.5465,0.0,0.0,-0.56,0.0,0.2395,-2.5705,0.025,-1.0554999999999999,0.0,0.0495,0.0,0.0,-1.78,1.9184999999999999,23.6715,5.6339999999999995,0.0,-0.556,0.0,4.5975,5.6339999999999995,0.0,5.9915,0.385,0.23650000000000002,24.3235,9.5665,0.0,-0.33033333333333337,1.0,0.0,6.7217570619593205,0.03747665940288702,0.16475588001646568,0.0,6.7620621484869545,0.5180971385753834,8.116171634459194,0.004242640687119284,8.650744361036223,8.650744361036223,4.521240758906785,4.648519979520364,1.9247446583897823,1.9247446583897823,2.1821315267416854,33.4935269044632,0.0,1.9247446583897823,0.33870414818835626,0.3379970414071697,0.5982123368838191,0.0,0.0077781745930520195,0.0,0.0,2.3122391744800104,0.06363961030678927,0.06363961030678927,0.06363961030678927,0.0,0.0,6.844086535104595,0.22698127676088176,0.0,1.0967226176203346,8.052532024152402,0.0,0.12586500705120546,1.5676557338905757,1.1681404025201767,0.004242640687119284,1.2904698756654496,6.7620621484869545,1.8886822125492684,0.0,0.0,1.9247446583897823,0.0,0.33870414818835626,2.1913239148971106,0.07778174593052023,1.883025358299776,0.0,0.010606601717798213,0.0,0.0,0.5656854249492382,0.12798632739476506,3.2788541443620174,8.650744361036223,0.0,1.9304015126392748,0.0,6.501846853010305,8.650744361036223,0.0,8.012226937624769,0.04949747468305831,0.20859650045003153,0.9666149698820086,1.2155165568596735,0.0,0.2875940425901297,2.0,0.5719999999999965,4.0,0.26,2.0
184339,DSKX,USD,Y,Y,1.0,5,4.0,2011.5,-0.003,5.45725,0.051000000000000004,0.04775,-0.07400000000000001,6.747,0.192575,8.087250000000001,0.08299999999999999,4.281,3.1855,1.17875,0.65325,-1.9977500000000001,-1.9947500000000002,4.86175,54.274,0.0,-1.9829999999999999,0.36425,0.03933333333333334,0.0205,0.22025,0.11075,0.0,0.0,-2.01925,-0.14750000000000002,-0.14750000000000002,-0.14750000000000002,0.0,0.0,2.0862499999999997,0.9025000000000001,0.0175,5.13875,4.289,1.0955,0.0155,-0.59375,2.3785,-0.08099999999999999,2.458,6.747,2.4785000000000004,-0.01175,0.0,-1.9829999999999999,0.16224999999999998,0.35925,-1.34875,-0.14500000000000002,-1.97075,0.0,0.254,0.0,0.006500000000000001,-3.86325,1.7770000000000001,10.0005,4.2875,0.00125,-1.9829999999999999,0.0055000000000000005,2.185,4.2684999999999995,0.0,2.99925,0.5609999999999999,0.04125,11.7995,6.937749999999999,-0.003,0.024,1.2909944487358056,0.006,2.4631741547577723,0.04329742101634538,0.19478941620803392,0.14800000000000002,2.9365379843164523,0.1811226541140929,4.729854358222883,0.08439984202196904,1.450506348371722,1.3897036854428115,1.2296393441439106,1.4620595918087607,1.695596134107412,1.6926807879810064,2.2492116211389868,49.031200943888784,0.0,1.6888047055042608,0.425704416232672,0.06812733176437584,0.023895606290697043,0.1205,0.08838316204647431,0.0,0.0,1.691736065899958,0.1678044496827582,0.1678044496827582,0.1678044496827582,0.0,0.0,1.4956290482602965,0.5143141063591392,0.020223748416156685,1.4080564323444802,1.451497387757438,0.49937327388103847,0.020024984394500785,0.9846137567594717,0.9548167363426344,0.02748332827976504,1.8524299356970741,2.9365379843164523,1.875988717094713,0.006652067347825036,0.0,1.6888047055042608,0.2707229518653094,0.4201296426898091,0.6739502330785758,0.16583123951776998,1.6699509723342179,0.0,0.19441364835491018,0.0,0.0047258156262526075,3.5619767335006554,0.7183197987897406,3.4456454160771304,1.4474710129509791,0.0025,1.6888047055042608,0.011000000000000001,1.6230339901965498,1.4412255201737163,0.0,1.3832653095724865,0.413557734784395,0.054524459343185304,4.883236187884696,2.702043840626326,0.006,0.048,2.0,0.6279999999999991,3.0,0.3379999999999992,2.0
184378,MSLP,USD,Y,Y,1.0,5,1.0,2012.0,-0.011,24.738500000000002,2.739,-11.834,0.0,29.462500000000002,-0.69045,78.941,1.4175,4.9885,4.9885,2.7060000000000004,2.3760000000000003,-18.3425,-18.3355,64.614,4.3265,0.0,-18.3355,3.513,5.127000000000001,0.026,0.5920000000000001,1.018,0.0,0.0,-11.5165,-7.73,-7.73,-7.73,0.0,0.0,9.9625,7.31,0.0,24.3525,5.0145,0.0,0.456,,8.015,-2.244,24.444000000000003,29.462500000000002,24.474,0.0,0.0,-18.3355,-0.7650000000000001,1.297,-5.3355,-6.225,-18.2775,0.0,3.003,0.0,0.0,-72.97900000000001,8.5215,88.9665,4.9885,0.0,-18.3355,0.0055000000000000005,12.1105,4.9885,0.9795000000000001,0.2945000000000002,,4.059,99.891,35.277,-0.007333333333333333,0.074,1.0,0.004242640687119284,27.985165079019993,3.22157849508591,15.303204958439263,0.0,32.09628390483858,4.047125662121204,34.11648797868854,0.6979143930311225,20.854700297534844,20.854700297534844,3.826861899781596,4.293552375364717,0.8746910883277594,0.8732768747653857,17.482508058056197,4.05525739010485,0.0,0.8732768747653857,1.34350288425444,1.0196479784710013,0.029698484809834995,0.16546298679765215,0.48507525189397155,0.0,0.0,3.9322208101783906,7.452905473706211,7.452905473706211,7.452905473706211,0.0,0.0,12.659332703582763,1.371787155501902,0.0,13.505032413881874,20.884398782344682,0.0,0.06363961030678926,,10.970054603328098,1.8087791462751885,11.206228268244406,32.09628390483858,11.241583607303735,0.0,0.0,0.8732768747653857,3.2965318138916846,1.7423111088436531,6.558415395505228,5.253803384216048,0.9553012613830251,0.0,1.3746155826266484,0.0,0.0,12.532760589750366,7.38148768880637,30.987540471938058,20.854700297534844,0.0,0.8732768747653857,0.007778174593052024,14.777824620017656,20.854700297534844,0.73326973209045,16.778936810775587,,4.63296363033426,34.75429829531882,17.27179023726261,0.0070237691685684925,0.1281717597600969,1.0,4.4479999999999995,1.0,0.0,0.0
184526,PRMW,USD,Y,Y,1.0,5,1.0,2011.5,-0.23399999999999999,19.21,1.4445,1.5317500000000002,19.512499999999996,119.1935,3.837425,259.265,9.879999999999999,84.05875,29.700499999999998,0.45549999999999996,0.09849999999999998,-37.37175,-37.251749999999994,59.257000000000005,22.057250000000003,0.0,-32.341499999999996,4.9015,54.9855,15.473499999999998,9.10425,23.003,0.0,0.0,-6.919250000000001,-1.6175,-1.4100000000000001,-1.6175,0.0,0.0,32.70325,22.9435,40.66775,18.555750000000003,99.53224999999999,54.35825,2.1855,-1.596,6.59875,-29.739250000000002,17.62625,119.1935,35.13475,0.0,0.0,-37.251749999999994,-0.013,1.2625,-2.8312500000000007,-0.7874999999999999,-32.341499999999996,0.0,67.18375,0.0,0.0,-175.229,9.6075,77.81275,84.05875,0.0,-19.480249999999998,0.0,35.94225,84.05875,0.0,1.58375,2.8405,3.3805,75.62774999999999,16.370749999999997,7.469250000000001,0.0,1.2909944487358056,0.2828851356999869,6.343554734269003,0.3860885045340425,2.3948240540799652,36.67975748284058,52.92480213472696,2.6737989669818734,26.1082213233048,7.107861703775615,56.923105176340016,10.13768285490657,0.2162722050256728,0.42629919070999883,48.80750721883537,49.20796295570463,16.866783056251915,2.333290434129449,0.0,40.6729780771788,6.836716780248641,28.231535729865403,10.474045207082124,3.0470549032358005,8.960293187167482,0.0,0.0,2.4747922976821037,2.0443152887947593,1.6859616444826575,2.0443152887947593,0.0,0.0,40.76685332779561,41.72452495036143,47.068050737735035,5.6015501649097095,48.052638806313226,49.787567245749216,0.8594248076475335,2.6207450594566932,2.210653806004007,35.15907727624072,9.4638690246995,52.92480213472696,6.420466513424085,0.0,0.0,49.20796295570463,0.025974346318370877,2.525,7.98379176310772,0.5924736281050828,41.296935079979,0.0,11.575039564367227,0.0,0.0,70.92233246775425,3.4278526319937774,22.40972450187642,56.923105176340016,0.0,15.065843164257354,0.0,49.293964528293586,56.923105176340016,0.0,3.4812339167791255,0.45795523798729487,1.194448408262157,19.284354805126355,3.1900832146931015,0.8714353580922304,0.7846532142715447,4.0,98.90899999999999,8.0,11.426000000000004,3.0
184527,OINK,USD,Y,Y,1.0,5,1.0,2011.5,2.54725,19.450499999999998,5.03325,0.376,0.0,46.74225,3.4650999999999996,14.987250000000001,5.448,39.116249999999994,37.80775,8.0165,2.0185,4.24375,3.3394999999999997,19.92075,10.631,0.0,3.48975,4.733499999999999,0.0,0.0,1.4667499999999998,4.35175,0.0,0.0,3.86875,0.35250000000000004,0.35250000000000004,0.35250000000000004,0.0,0.0,4.832749999999999,0.8140000000000001,0.0,8.2285,39.49025,1.3085,0.27849999999999997,-1.9432500000000001,9.115499999999999,-8.10625,7.252000000000001,46.74225,7.252000000000001,-0.21333333333333335,0.0,3.4994999999999994,0.09625,4.733499999999999,4.83525,0.3875,3.32975,0.0,25.30175,0.0,0.0,24.11775,0.9772500000000001,28.14925,39.116249999999994,0.0,3.48975,0.01225,3.0,39.49025,0.0,12.198500000000001,0.007,0.253,22.81375,2.8930000000000002,4.7375,0.0,1.2909944487358056,1.1586381013931832,4.123396860195081,1.1707787650391794,1.359375591953894,0.0,9.948623233895232,0.4346072019651768,2.1748427337779317,3.279169915288522,5.787671746911709,5.433617847867723,1.5087298189757723,3.1164279231196734,5.589584324139557,5.6200439203503265,6.886847385899203,0.7205104671920688,0.0,5.405013621629459,2.850150229958648,0.0,0.0,0.6709780796220792,2.0978316384622797,0.0,0.0,4.909023214109572,0.526584909265986,0.526584909265986,0.526584909265986,0.0,0.0,2.7074065542507646,0.7195869185396114,0.0,3.6496829542669413,6.073925933858594,0.3767992392065921,0.19600425165456656,1.9628201437387653,2.942126725120225,5.7063022104219705,3.9241314962676777,9.948623233895232,3.9241314962676777,0.3695041722813605,0.0,5.396041790053149,0.11291110072382904,2.850150229958648,3.3618209723303236,0.48217389670809296,5.6282891642724495,0.0,7.0572404604538335,0.0,0.0,4.516989585627431,1.0141207603962492,5.406774292496406,5.787671746911709,0.0,5.405013621629459,0.0245,6.0,6.073925933858594,0.0,2.492652736878257,0.010392304845413263,0.18719686607063343,7.981404319834114,1.1622564260953776,1.5296288220785241,0.0,2.0,4.2280000000000015,5.0,2.0150000000000006,1.0
184767,BORN,CNY,Y,Y,0.165188232,5,1.0,2011.5,-0.1015,172.05475,4.039000000000001,-8.07775,0.0,364.3155,8.4795,74.44425,42.37800000000001,218.13475,203.1935,67.84125,16.08675,33.054,33.0935,294.811,25.725,0.0,32.042500000000004,99.46900000000001,43.8245,22.63075,14.027749999999997,37.6815,0.0,0.0,51.5005,1.2425,1.2425,1.2425,0.0,0.0,50.7765,0.0,0.0,73.72225,240.76550000000003,14.941249999999998,5.66875,-12.352,27.231499999999997,-49.35525,123.54999999999998,364.3155,146.18075,0.0,-0.030750000000000003,33.0935,0.44575,98.47775000000001,14.670249999999998,1.2425,44.253249999999994,0.0,210.962,0.0,0.0,143.6625,49.341499999999996,368.53325000000007,218.13475,0.0,32.042500000000004,0.0,9.700750000000001,218.13475,0.0,48.504749999999994,14.671,7.6930000000000005,303.005,8.194,-0.07075000000000001,11.15975,1.2909944487358056,0.06420020768398389,77.63617423759365,6.950096546092004,16.60291089688793,0.0,95.3539110524576,1.8619589558670013,2.6566264792025147,30.87326715245192,47.89924265493836,44.39992591960789,29.141889567825444,39.38728989047948,15.556091775678537,15.513595639524276,70.53695386580476,0.0,0.0,15.088925884016174,27.374169259845445,87.649,45.2615,4.507145391856506,20.780306293860704,0.0,0.0,16.169467039248183,0.5854556629953572,0.5854556629953572,0.5854556629953572,0.0,0.0,37.339108349468304,0.0,0.0,15.446055038423243,84.22021524748874,6.414191420852151,2.800251104811853,16.079041410067536,21.086553574889063,25.994922047392258,20.2935879035719,95.3539110524576,53.58607898434693,0.0,0.061500000000000006,15.513595639524276,0.5981049935699696,27.109264325134326,38.005883819701744,0.5854556629953572,20.72480934170445,0.0,32.86130107994308,0.0,0.0,45.29119189202244,18.415571192155113,76.21907567171095,47.89924265493836,0.0,15.088925884016174,0.0,19.401500000000002,47.89924265493836,0.0,65.86671092124863,,6.2774904221352665,71.45129486580353,1.0843366635874672,0.008539125638299663,5.211991262144122,,,,,
184807,TFM,USD,Y,Y,1.0,5,1.0,2011.5,-0.1705,68.5965,9.592,13.92,0.0,359.08475,3.3759249999999996,103.18425,83.24225,162.563,162.563,8.706,1.17875,47.708499999999994,47.31249999999999,817.476,48.06925,0.0,47.31249999999999,0.0,457.61125000000004,59.80475,42.50125,198.27200000000005,12.0275,12.0275,91.7645,0.9824999999999999,0.9824999999999999,0.9824999999999999,0.0,0.0,-30.4115,16.8305,0.0,413.283,222.36775,0.0,1.8365,-7.0280000000000005,42.954,-81.4685,87.40675,359.08475,196.52175,0.0,0.0,47.31249999999999,0.40525,0.0,113.05875,1.2725,74.83575,0.0,479.16824999999994,0.0,0.0,58.897,6.45825,1230.759,162.563,0.0,47.38325,0.16033333333333333,1.19175,162.563,0.0,-18.810250000000003,47.85375,2.7405,1096.49325,279.01725,-0.1705,50.168499999999995,1.2909944487358056,0.341,14.847447827825492,10.322133597275323,15.478007193003453,0.0,90.19623314150468,1.6888862392614448,7.734569989124576,32.94334592776919,81.67208872476978,81.67208872476978,3.5865086086610747,2.3013444440152804,17.017642169231316,17.388171870556143,150.3292961446083,0.09946649352085124,0.0,17.388171870556143,0.0,81.11871625124505,17.597929525467855,9.70264281437451,61.982693364088874,24.055,24.055,18.48627753226701,0.3584573428828969,0.3584573428828969,0.3584573428828969,0.0,0.0,25.57570208224986,16.424528090633228,0.0,87.36336248489219,66.98963446372382,0.0,0.6751851597895202,3.3750190122921278,9.354844627250635,33.2176913757313,17.97144159261207,90.19623314150468,11.897182478077186,0.0,0.0,17.388171870556143,0.12626790302105018,0.0,20.136392748371463,0.13671747023210554,25.801723926577726,0.0,133.04020426015344,0.0,0.0,74.06196557388054,4.721055558170581,237.66767209698511,81.67208872476978,0.0,17.479760036014987,0.1557251852891283,1.0796299906295057,81.67208872476978,0.0,3.1373131152840545,11.427085845335487,1.0678578244941286,209.753483911273,59.442883882345384,0.341,11.715270533225711,4.0,58.374,4.0,0.0,0.0
185083,CRMB,USD,Y,Y,1.0,5,4.0,2011.5,0.0,5.940666666666666,4.873666666666666,0.07933333333333333,0.0,24.753,0.9592999999999999,36.39533333333333,5.308,7.460333333333332,6.923666666666667,4.367999999999999,0.07933333333333319,-11.608666666666664,-11.608666666666664,19.23733333333333,8.005333333333333,3.3333333333333335,-8.871666666666666,0.0,0.0,3.3333333333333335,2.0043333333333333,4.066666666666666,0.0,0.0,-9.016,-1.0333333333333334,-1.0333333333333334,-1.0333333333333334,0.0,0.0,10.65,3.6159999999999997,0.0,24.134,15.85666666666667,0.5366666666666666,,-0.059000000000000004,0.49333333333333323,-6.066333333333333,3.439666666666666,24.753,12.229666666666667,-2.737,0.0,-8.871666666666666,-1.4133333333333333,0.0,-4.504333333333334,-0.9100000000000001,-10.820333333333332,0.0,17.468666666666667,0.0,0.0,-13.022,0.32866666666666666,43.37133333333333,7.460333333333332,0.0,-8.625666666666667,0.37799999999999995,3.0903333333333336,12.523333333333333,15.914000000000001,2.501,,0.13433333333333333,50.383,31.14566666666667,0.0,0.59125,1.2909944487358056,0.0,3.3710831098229144,2.0579991091672833,0.5583872610772324,0.0,4.182294944166418,0.9765188835859754,5.321021737724186,0.9462806137716235,7.636166992237226,7.901003818081177,3.0139308220329144,5.335882526193145,6.088010047078876,6.088010047078876,2.3855046286547705,3.181439506470826,5.773502691896257,5.889822521378155,0.0,0.0,5.773502691896257,0.5934512055201618,1.4328015680244541,0.0,0.0,3.790276507063831,0.3384277372399215,0.3384277372399215,0.3384277372399215,0.0,0.0,2.572507142847227,1.2602527524270677,0.0,1.2878555819656168,4.210754010071513,0.26831014392552016,,0.20151674868357716,0.07099530500908725,1.116978215245639,1.0137185671246896,4.182294944166418,5.884264808226541,0.20221523186941176,0.0,5.889822521378155,1.221536054864257,0.0,2.9655310373242325,0.5461684721768549,4.806071299235305,0.0,2.5343058878780487,0.0,0.0,10.765502821512797,0.07379927732256825,3.672486124321417,7.636166992237226,0.0,5.5108044179895685,0.6235382907247957,5.352614345657021,9.979501457153725,0.0,4.384760882876055,,0.23267215848341916,6.8700146288053885,4.484840502552274,0.0,1.196513650848442,1.0,10.484999999999998,6.0,2.952,3.0
185334,PF,USD,Y,Y,1.0,5,1.0,2011.5,-42.75450000000001,718.2605000000001,34.170500000000004,1.7475000000000003,143.791,4606.104,12.2874,854.9945,90.228,1056.801,-2298.0637500000003,118.83425,10.716249999999999,38.271249999999995,29.247749999999996,1752.67625,110.82766666666667,0.0,31.65133333333333,20.795749999999998,1174.0915,2647.1275,85.71775,226.44425,16.69625,16.69625,349.58925,0.29,0.29,0.29666666666666663,0.0,0.0,9.229250000000008,66.008,1518.8700000000001,708.88675,3703.9285000000004,3354.8647499999997,168.96050000000002,12.223750000000003,346.3425,-230.18824999999998,327.74925,4606.104,3549.303,0.0,0.0,29.247749999999996,0.7494999999999999,1.96875,231.57125000000002,1.0366666666666668,62.667249999999996,0.7187500000000001,717.766,-0.0015,0.0,201.3105,153.44674999999998,2461.563,1056.801,0.0,54.2515,-0.90675,156.23825,1056.801,0.0,390.51125,158.93075,179.15150000000003,2026.256,273.57975,-42.75450000000001,498.10024999999996,1.2909944487358056,24.05646730091516,58.78477061563928,5.648403992869729,2.95293080402053,287.582,318.93780086301024,1.900703027829439,315.9018922730074,18.20542547337652,361.5027374179437,146.29467024325717,24.212159113070992,46.843935846418084,80.27221948418186,57.75326370792101,18.633473399145643,3.452554609753958,0.0,70.48755866345019,11.55704781724122,1072.5490352906947,147.37944520748715,9.599273770273806,58.77361759256161,33.3925,33.3925,6.7717935770370286,0.6392964883369844,0.6392964883369844,0.6476367294504948,0.0,0.0,274.95073407233645,50.84678149761955,93.0526866887787,10.614578226037347,263.7269326576261,247.41699817430344,33.380432716388405,35.82742628559858,16.002982315806033,281.80866777818716,10.69247453040377,318.93780086301024,61.37031375184596,0.0,0.0,57.75326370792101,2.691163503022438,0.39112178410311016,32.45234606182837,0.23671361036774663,79.37282134070409,1.0318751135675286,88.73475472815976,0.003,0.0,49.674975494038584,10.44070455397209,17.966277726155216,361.5027374179437,0.0,24.846700391265905,1.8135000000000001,312.4765,361.5027374179437,0.0,51.86793258764671,23.220698286586185,49.67592780881567,13.639998607038029,14.80735975509026,24.056467300915152,128.41588473750693,3.0,354.9830000000002,6.0,0.002000000000179969,3.0
185361,DNAX,USD,Y,Y,1.0,5,4.0,2011.5,0.0,0.382,0.015000000000000001,-0.03349999999999999,0.0,0.4265,-0.05852500000000001,19.8965,0.010249999999999999,-3.33325,-3.33325,0.034,0.01225,-4.871499999999999,-4.871499999999999,0.50575,49.5985,0.36,-4.871499999999999,1.24775,0.05150000000000001,0.377,0.01625,0.07825000000000001,0.0,0.0,-4.45,-0.1325,-0.1325,-0.1325,0.0,0.0,2.49925,2.05225,0.0,0.18575000000000003,-2.95575,0.0,0.048,-0.04300000000000001,0.16824999999999998,-0.01425,3.3822500000000004,0.4265,3.75925,0.0,0.0,-4.871499999999999,0.18325,0.9680000000000001,-2.47275,-0.1325,-4.871499999999999,0.0,0.10775000000000001,0.0,0.0005,-23.31075,0.07450000000000001,0.6915,-3.33275,0.0,-4.871499999999999,0.001,1.419,-3.33275,0.0,-3.00025,1.43275,0.60475,5.12525,4.6195,0.0,0.0,1.2909944487358056,0.0,0.11423076059742694,0.018000000000000002,0.11778370006074694,0.0,0.09813086500518918,0.029641004818775404,5.014571733126037,0.020499999999999997,1.0571503756167646,1.0571503756167646,0.03967366884975474,0.06510184329187615,1.845538855366276,1.845538855366276,0.3806515248010093,24.45987408662059,0.3268037127492077,1.845538855366276,0.34549421123949375,0.08972736483370056,0.3148544637341725,0.007804912982645395,0.01155782563172387,0.0,0.0,2.0812744493058415,0.10372238588334408,0.10372238588334408,0.10372238588334408,0.0,0.0,0.9292044536412138,0.8511057024052102,0.0,0.19203884155729192,0.7750038171949003,0.0,0.04514421336118284,0.1677160298440989,0.10885272925685723,0.036206583195141,0.6831829306025339,0.09813086500518918,0.9638154647026578,0.0,0.0,1.845538855366276,0.24634849975864137,0.6626950027476189,0.900151607601001,0.10372238588334408,1.845538855366276,0.0,0.008180260794538676,0.0,0.001,5.246112362184653,0.07441550017749439,0.5654051644617335,1.0576339552668177,0.0,1.845538855366276,0.0011547005383792516,1.148245908621784,1.0576339552668177,0.0,0.7875888838727982,0.2351146883260734,0.544473063306778,2.535090843211212,2.2061771612149985,0.0,0.0,1.0,0.027000000000000135,1.0,0.0,0.0
